approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
TR 34-K-063184,Nuvita İlaç ve Kimya Sanayi Ticaret Anonim Şirketi,Akçaburgaz Mah. 153. Sokak No:27/A Merkez Esenyurt,Istanbul,34020,"Istanbul,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,20/12/2023,
TR 48-0332,Olivka Tarim Urunleri San. Ve Tic. A.S.,,Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 17-0688,Oro-Demar Su Ürünleri İthalat ve İhracat Pazarlama Sanayi Ticaret Limited Şirketi,Yeni Mah. 107 Sok. NO:2 Evreşe Gelibolu/Çanakkale,Çanakkale,17000,"Çanakkale,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,29/09/2022,
TR 03-0032,Orvesa Gida San. Ve Tic. A.S. -Dinar Subesi,,Dinar,03400,"Afyonkarahisar,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-0745,Ozsu Balik Uretim Anonim Sirketi-Isikkent Subesi,,Bornova,35040,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 06-0695,PGB Seafood Balıkçılık Gıda Üretim İthalat İhracat Sanayi Tic. Ltd. Şti.,"Cemşit Mahallesi, Cemşit Kümeevleri No:420 Gölbaşı/ANKARA",Ankara,06000,"Ankara,Central Anatolia Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,22/07/2024,
TR 01-0046,Pakyürek Tarim San. Ve Tic. A.S.,,Yüreğir,01130,"Adana,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 55-0328,Parlak Su Ürünleri Sanayi ve Ticaret Anonim Şirketi,Doğankaya Mah. Organize Sanayi Bölgesi 1. Cadde No: 26 Bafra,Samsun,55020,"Samsun,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,27/09/2024,
TR 10-0063,Perama Gida Ürünleri San. Ve Tic. A.S.,,Gönen,10900,"Balıkesir,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-0042,Pinar Entegre Et Ve Un San. A.S.,,Kemalpaşa,35240,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 33-0332,Polat Balıkçılık Gıda Mad. Rest. Soğuk Hava Dep. Nak. San. ve Tic. Ltd. Şti. Karaduvar Mersin Şubesi,Karaduvar mah. 6594 sok. No:21/A-1 Akdeniz MERSİN,Mersin,33050,"Mersin,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,27/08/2024,
TR 33-0285,Polatlar Deniz Ürünleri Turizm Nakliyat Buz Sanayi ve Ticaret Limited Şirketi-Mersin Şubesi,Cumhuriyet Mah. Cumhuriyet Blv. No:54/1 Akdeniz/MERSİN,Mersin,33020,"Mersin,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,04/04/2022,
TR 61-0026,Politek Insaat Ambalaj Gida Ve Su Ürünleri San. Ve Tic. A.S.,Nuroğlu Mah. Organize Sanayi 10 Nolu Cad. No:6/0 Arsin,Trabzon,61300,"Trabzon,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
TR 07-0365,Reform Su Urunleri-Mehmet DAMAR,,Manavgat,07600,"Antalya,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 57-0073,SEANOP Su Ürünleri İşleme ve Sanayi A.Ş.,Demirciköy OSB 6. Sok. No:4 Demirciköy Merkez,Sinop,57000,"Sinop,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,24/02/2025,
TR 16-0867,SKYFOOD GIDA PAZ. SAN VE TIC A.S,CALI MAH BEYAZ CAD NO 1,Nilüfer,16159,"Bursa,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,17/07/2024,
TR 35-0575,SULTAN GIDA SANAYI VE TICARET ANONIM,FATIH MAH TASAGIL MEVKII MERKEZ KINIK,Izmir,,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,23/05/2023,
TR 57-0022,Sadiklar Soguk Hava Ve Tesisleri Ve Su Ürünleri San. Tic. Ltd. Sti.,,Dikmen,57000,"Sinop,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 32-0024,Sahlanlar Gida San. Ve Tic. Ltd. Sti.,,Isparta,32040,"Isparta,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
