approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
A060,Matfugl ehf,Völuteigur 2,Mosfellsbær,270,Capital Region,Iceland,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
A059,Reykjagarður hf,Dynskálum 42-44,Hella,850,Southern Region,Iceland,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A052,Sláturfélag Suðurlands svf,Ormsvellir 8,Hvolsvöllur,860,Southern Region,Iceland,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
A058,Ísfugl ehf,Reykjavegi 36,Mosfellsbær,270,Capital Region,Iceland,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
A297,Esja Gæðafæði,Bitruháls 2,Reykjavik,110,Capital Region,Iceland,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
H207,Héðinn Jónasson,Héðinshöfði 2,Núpar,641,Northeastern Region,Iceland,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
H180,Jóhannes H Ríkharðsson,Brúnastaðir,Hofsós,565,Northwestern Region,Iceland,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
A046,Kjötsmiðjan ehf,Fosshálsi 27 - 29,Reykjavik,110,Capital Region,Iceland,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
A906,Soðlappi ehf.,Krosshömrum 11,Reykjavik,112,Capital Region,Iceland,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
H042,Vörusmiðjan,Einbúastíg 2,Skagaströnd,545,Northwestern Region,Iceland,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
H155,Aðföng / Ferskar Kjötvörur,Síðumúla 34,Reykjavik,108,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A008,B. Jensen ehf,Lón,Akureyri,,Northeastern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A793,Brjálaða Gimbrin,Birkihlíð,Sauðárkrókur,551,Northwestern Region,Iceland,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
A297,Esja Gæðafæði,Bitruháls 2,Reykjavik,110,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A032,Fjallalamb hf,Röndin,Kópasker,670,Northeastern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A903,Félagsbúið Lindarbrekka ehf,Lindarbrekku,Djúpivogur,765,Eastern Region,Iceland,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
H218,Grímsstaðarkét Kjötvinnsla ehf,Grímsstaðir,Reykholt,,Southern Region,Iceland,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
A050,Kaupfélag Skagfirðinga svf.,Eyrarvegur 20,Sauðárkrókur,550,Northwestern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A029,Kjarnafæði Norðlenska hf - Akureyri,Grímseyjargata,Akureyri,600,Northeastern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
