approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
10.029549/SA,"SEÑORIO CHARRO, S.L.",CALLE PEÑA FRANCIA Nº: 5,Vecinos,37453,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.15304/BA,SEÑORIO DE MONTANERA S.L.,"CTRA. ZAFRA-BARCARROTA KM 39,30",Salvaleón,06174,"Badajoz,Extremadura",Spain,EU-EFTA,RM,CP SH,Y,porcine,CP - Cutting Plant | SH - Slaughterhouse,,
10.21047/MA,SIERRA BLANCA COSTASOL S.L.,CALLE ALCALDE GUILLERMO REINA 107,Málaga,29006,"Malaga,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.02292/H,"SIERRA DE JABUGO, SL","AVDA PORTUGAL, 6",Cortegana,21230,"Huelva,Andalusia",Spain,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.05715/H,SIERRA MAYOR JABUGO,AVENIDA JUAN RAMON JIMENEZ S/N,Puerto Moral,21209,"Huelva,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.18399/SA,SIMON MARTIN GUIJUELO S. L.,CALLE SIERRA DE HERRERO Nº17 POLIGONO INDUSTRIAL AGROALIMENTARIO,Guijuelo,37770,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.12160/SA,SOCIEDAD COOPERATIVA CARNICAS RIO,CALLE SOTO Nº13 PISO BJ.,Sieteiglesias de Tormes,37892,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.12898/BU,SOCIEDAD COOPERATIVA COLEAR CASTILLA LEON,AVENIDA MONTECILLO S/N PARCELA R72,Aranda de Duero,09400,"Burgos,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
ES422152000031 / 10.08094/SO,SOCIEDAD COOPERATIVA DE CARNICEROS DE PINARES DE SORIA,S/N PARAJE LOS VERGALES,Vinuesa,42150,"Soria,Castile and León",Spain,EU-EFTA,RM,SH,Y,bovine caprine ovine porcine,SH - Slaughterhouse,,
10.04806/SO,SOCIEDAD COOPERATIVA JUFASCAS,AVENIDA OLVEGA S/N CARRETERA DE OLVEGA,Ágreda,42100,"Soria,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.09569/CR,SOCIEDAD COOPERATIVA MATADERO DE SAN ANTON,"TRAVESIA CALLEJON DE LA TRINIDAD, S/N",Villanueva de los Infantes,13320,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,RM,SH,Y,caprine ovine,SH - Slaughterhouse,,
10.04720/SE,SOLA RICCA SUR S.A.U.,CALLE MARTILLO Nº30,Seville,41020,"Seville,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.026857/V,SOLOVALEN S.L.,"carretera Real Madrid Nord, nº 55",Beniparrell,46469,"Valencia,Valencian Community",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.01662/MU,SOLUCIONES CÁRNICAS LEVANTINAS S.L.,"CALLE BERLÍN, 43. POLÍGONO INDUSTRIAL CABEZO BEAZA",Cartagena,30300,"Region of Murcia,Region of Murcia",Spain,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.04604/SA,"SUCESORES DE JOSE PEREZ, S. L.",CALLE PEDRAZA Nº4,Alaraz,37312,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
ES371560220411,"SUCESORES DE PRIMITIVO MARTIN, S. A.",CALLE CAMILO JOSE CELA Nº5-7,Campillo de Salvatierra,37778,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP SH,Y,porcine,CP - Cutting Plant | SH - Slaughterhouse,,
10.07777/M,SUMINISTROS CARNICOS COELLO SL,CL. DE LAS FRAGUAS Nº 10 P.I. URTINSA,Alcorcón,28925,"Community of Madrid,Community of Madrid",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.19831/LE,"SUMINISTROS CARNICOS LEONESES, S.L.",AVDA. DE MADRID Nº16 - PUENTE CASTRO,León,24005,"León,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.02541/M,SUMINISTROS MEDINA S.L.,SEVERO OCHOA 25,Leganés,28914,"Community of Madrid,Community of Madrid",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.03528/C,SUMINISTROS MEDINA S.L.-MATADERO DE MONTELLOS,"CTRA. BETANZOS-SANTIAGO, KM. 3.300",Betanzos,15319,"A Coruña,Galicia",Spain,EU-EFTA,RM,SH,Y,,SH - Slaughterhouse,,
10.21431/LU,SUMINISTROS MEGARO FOODS S.L.,PARQUE EMPRESARIAL CASTRO RIBERAS DE LEA PARCELAS 14-19 (CASTRO DE REI LUGO,Castro de Rei,27260,"Lugo,Galicia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.14184/GR,SUPERMERCADOS DANI,CAMINO BAJO DEL CEMENTERIO S/N,Armilla,18100,"Granada,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.026211/MA,SUREÑOS GOURMET CARNES SELECTAS SL,C/ CAUDAL Nº74,Málaga,29006,"Malaga,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.11856/M,Sediasa Alimentacion S.A.,CL. THOMÁS EDISON Nº 2,Rivas-Vaciamadrid,28521,"Community of Madrid,Community of Madrid",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
B44228633,"TAUROEMOCION, S.L.U./ ES290670000383","PASEO DE REDING, S/N",Málaga,29016,"Malaga,Andalusia",Spain,EU-EFTA,RM,SH,Y,,SH - Slaughterhouse,,
ES260360000999,"TECNOCARNICO VALLE DEL EBRO, S.A.","POLIGONO TEJERIAS, S/N",Calahorra,26500,"Rioja,Rioja",Spain,EU-EFTA,RM,SH,Y,bovine caprine ovine porcine equine,SH - Slaughterhouse,,
10.01069/GR,TERESA TORRES S.L.,CTRA. DE CORDOBA KM 430,Atarfe,18230,"Granada,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.15773/VA,"TERNEROS 2000, S. L.",CALLE PILAR MIRO Nº: 14,Valladolid,47008,"Valladolid,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.028275/SG,"TERRABUEY, S.L.",CALLE AGUSTIN DAZA Nº: 8,Cuéllar,40200,"Segovia,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.10709/Z,"THE PINK PIG, S.A.","C/ FRANCIA, 50, PARC. 75 (POL. IND. EL CAMPILLO)",Zuera,50800,"Zaragoza,Aragon",Spain,EU-EFTA,RM,CP SH,Y,porcine,CP - Cutting Plant | SH - Slaughterhouse,,
10.20410/J,TITOS BOLIVAR S.L.,"C/ MONTILLA, 46",Noalejo,23140,"Jaén,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.10523/SG,"TOMAS LOPEZ GARRIDO, S. A.",CALLE TRES CASAS Nº14,Cantimpalos,40360,"Segovia,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.11804/O,TRABADINA SL,POLIGONO ESPIRITU SANTO CL IRLANDA Nº 31,Oviedo,33010,"Asturias,Asturias",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.21945/GR,TRANSGOURMET IBERICA S.A.U.,CTRA DE ALMERIA KM 1.600,Motril,18600,"Granada,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.028581/CA,TRANSGOURMET IBERICA S.A.U.,"CALLE PALMAR (EL), Nº 11-P.I. PALMAR (EL)",El Puerto de Santa María,11500,"Cádiz,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.028655/GR,TRANSGOURMET IBERICA S.A.U.,CARRETERA GRANADA-CORDOBA KM.431,Atarfe,18230,"Granada,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
