approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
CT8-0110,Chun I No.1,,Qianzhen District,,Kaohsiung; 8681496	12/02/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0150,Chun I No.6,"3F., 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0155,Dah Ming No.8,"67, Tianhou Street",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7WH0010,Dragon Ocean Company Limited,"No. 8, Yugang Central 1st Road, Qianzhen District, Kaohsiung City 806, Taiwan",Kaohsiung,806,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,03/06/2025,
7FH0020,Ever Spring Foods Supplier Incorporation,27 Yugang South 1st Rd,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
CT8-0159,FA DA CAI,"10, Lane 293, Xinsheng Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0095,FONG KUO NO.866,Fishing Harbour East 2nd Rd,Qianzhen District,,Kaohsiung; 8748646,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0213,FU KUO NO.1,"3F, No.3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 8684785	16/08/2024,Taiwan,third-country,FFP,RV ZV,,,RV - Reefer Vessel | ZV - Freezer Vessel,,
CT8-0181,FU SHEN NO. 212,2F.， No. 92， Hou'an Rd.， Qianzhen Dist.， Kaohsiung City 806044 ， Taiwan (R.O.C.),Qianzhen District,,Kaohsiung; 8687622	08/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0173,FULL KUO NO.101,"3F, No.3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9340283	05/06/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0141,FULL LOAD NO.898,"1F, No.3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9857054	19/01/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0210,FULL LOAD NO.168,"No. 15, Zhulun street, Zhongshan District, Taipei City",Zhongshan District,,Taipei; 9766724	24/09/2024,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0232,FULL LOAD NO.189,No. 15， Zhulun St.， Zhongshan Dist.， Taipei City 104103 ， Taiwan (R.O.C.),Zhongshan District,,Taipei; 8686410	03/12/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0147,FULL LOAD NO.518,No. 15， Zhulun St.， Zhongshan No. 15， Zhulun St.， ZhongshDist.， Taipei City,Zhongshan District,,Taipei; 9862633	25/11/2024,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0216,FULL LOAD NO.538,No. 15， Zhulun St.， Zhongshan Dist.， Taipei City 104103 ， Taiwan (R.O.C.),Zhongshan District,,Taipei; 9753521	21/07/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0167,FULL LOAD NO.858,"No. 15, Zhulun street, Zhongshan District, Taipei City",Zhongshan District,,Taipei; 9766700	05/06/2024,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0116,Fair Bravo No.707,,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0127,Fair Well No.707,"2F., 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0115,Fong Kuo No.188,,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0113,Fong Kuo No.189,,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0151,Fong Kuo No.688,"Room 423, 4F., 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0107,Fong Kuo No.828,,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0106,Fong Kuo No.889,,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7FJ0017,Fortune Life Enterprise Company Limited,28 Huachung Rd,Taliao District,,Kaohsiung,Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
