approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PP.74.3108.18,ARTERE CONGEL,Zone portuaire nouveau port - Dakhla,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PP.25.0465.25,ASMAK EL MOHIT AL JANOUBIA,PARCELLE N° 13-07 HALIOPOLIS ZONE INDUSTRIELLE DRARGA AGADIR,Agadir,80005,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,06/03/2025,
PEF.25.0483.25,ASMAK MORSAD II,PARCELLE N°8-13 PARC HALLIOPOLIS COMMUNE DRARGA-AGADIR,Agadir,80005,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,CS,,,CS - Cold Stores,15/10/2025,
PCO.68.0415.23,ASNI (AGARAW PECHE SARL),Port de Pêche d'Agadir,Agadir,80016,"Agadir Ida-Outanane Prefecture,Souss-Massa; 8206478	01/02/2024",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP.71.0145.17,ASPAM SARL,LOT A35 ZONE INDUSTRIELLE EL MARSA,Laayoune,,Laayoune Province,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PCO.25.0368.22,ASSA ZAK (AGADPECHE SARL],PORT DE PECEH D'AGARIR,Agadir,80000,"Agadir Ida-Outanane Prefecture,Souss-Massa; 8504131	25/04/2023",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PSO.34.2104.23,ASSAFAR (ASTIPECHE SA),Port de pêche de Tanger,Tangier,90010,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima; 8804634	18/09/2023",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP.53.0136.17,ASSALAMA FRIGOS 2,"ZONE INDUSTRIELLE LOT 151, EL JADIDA",El Jadida,24010,"El Jadida Province,Casablanca-Settat",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
CO 3911,ASSALIH (OMP FLOTTE),,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PEF.5.0262.20,ASSIETTE OCEANE,"ALLEE DES MANDARINES,BD CHEFCHAOUNI, AIN SEBAA",Casablanca,20580,"Prefecture of Casablanca,Casablanca-Settat",Morocco,third-country,FFP,CS,,,CS - Cold Stores,,
