approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
MPI161029V37,Embarcación Isla de la Piedra,"Emilio Barragán, S/N, Col. Centro, C.P. 82000, Mazatlán, Sinaloa","Centro, Mazatlán",82000,Sinaloa; 8030221	10/02/2025,Mexico,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MPI 161029V37-3,Embarcación Madeira,"Avenida Emilio Barragán, S/N, Col. Centro, C.P. 82000, Mazatlán, Sinaloa.","Centro, Mazatlán",82000,Sinaloa; 7018991	21/04/2026,Mexico,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MPI 161029V37-2,Embarcación Marieta,"Av. Emilio Barragán, S/N, Centro de Mazatlán, C.P.82000, Mazatlán, Sinaloa.","Centro, Mazatlán",82000,Sinaloa; 8531768	13/10/2025,Mexico,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
EPR891011A38,"Empacadora Promarmex, S.A. de C.V.","Calle 33-A, No. 519, Col. Vicente Guerrero, C.P. 97320, Progreso, Yucatán",Progreso,97320,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,31/05/2023,
PAZ 840831 937-18,"Franz (Pesca Azteca, S.A. De C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
GEN 0105092Q8,"GENITECH, S.A. DE C.V.","Del Oro No.171, Parque Industrial Hermosillo, C.P. 83299, Hermosillo, Sonora.",Hermosillo,83299,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,24/07/2023,
PAZ 840831 937-19,"Hanna (Pesca Azteca, S.A. De C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,23/07/2026,
IPM 910202 3S7,"Industrializadora De Pescados Y Mariscos, S.A.","Calle 33, No. 247, Col. Santa María, 97138",Mérida,97138,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
LSE181018NX6,"Latin Seafood, S.A. de C.V.","Boulevard Benito Juárez, S/N, Col. El Puerto, C.P. 83554, Municipio Puerto Peñasco, Sonora",Puerto Peñasco,83554,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,29/04/2026,
MIN 9802014U0-1,MAZ INDUSTRIAL A,"Estero de Urías S/N Int. Col. Urías, Mazatlán, Sinaloa",Mazatlán,82099,Sinaloa,Mexico,third-country,FFP,PP,,,PP - Processing Plant,18/08/2023,
MIN 9802014U0-2,MAZ INDUSTRIAL B,"Estero de Urias S/N, Inteior C, Col. Urias, C.P. 82099, Mazatlán, Sinaloa",Mazatlán,82099,Sinaloa,Mexico,third-country,FFP,PP,,,PP - Processing Plant,13/01/2025,
MMA861219HU6,MERCADO DE MARISCOS S DE RL DE CV,"Calle 81 A No. 873, Col. Ciudad Industrial, Mérida, Yucatán",Mérida,97288,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,01/09/2026,
MAR 970516BZ5,"Marfrigo, S.A. de C.V.","Calle Don Antonio Suárez Gutiérrez, No.5, Parque Industrial Fondeport, C.P. 28219, Manzanillo, Colima.",Manzanillo,28219,Colima,Mexico,third-country,FFP,CS,,,CS - Cold Stores,12/09/2023,
GGA 0704 10M19,Marganzo Seafood,"Letra A Poligono 2, Aviación, Campeche, Campeche, C.P. 24070",Campeche,24070,Campeche,Mexico,third-country,FFP,PP,,,PP - Processing Plant,06/02/2026,
MAR 9308174 P1,"Marindustrias, S.A. de C.V.","Calle Don Antonio Suárez Gutiérrez No. 5, Col. Parque Industrial Fondeport, C.P. 28219, Manzanillo, Colima.",Manzanillo,28219,Colima,Mexico,third-country,FFP,PP,,,PP - Processing Plant,18/12/2023,
MCM 900330 LH1,"Mariscos Congelados de los Mochis, S.A. de C.V.","Calle 5 de febrero 55 Poniente, Insurgentes, C.P. 81280, Ahome, Sinaloa.","Ahome, Sinaloa",81280,Sinaloa,Mexico,third-country,FFP,PP,,,PP - Processing Plant,18/12/2023,
MAS040131H87,"Maspesca, S.A. De C.V.","Calle 39-A No.252, Parque Industrial Yucalpeten, 97320",Progreso,97320,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
PAZ 840831 937-15,"Mazatun (Pesca Azteca, S.A. De C.V.)","Av. Puerto de Mazatlán No. 406 Int F, Parque Industrial Alfredo V. Bonfil, C.P. 82050, Mazatlán Sinaloa.",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,24/07/2026,
MAZ 970924 US1,"Mazpesca 2 (Mazpesca, S.A. De C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
MES0702168BA,"Mesimar, S.A. de C.V.","Emiliano Zapata No. 271, Col. El Sauzal de Rodríguez, Ensenada, Baja California, C.P. 22760",Ensenada,22760,Baja California,Mexico,third-country,FFP,PP,,,PP - Processing Plant,04/02/2026,
PAZ840831937-26,"NAIR II (Pesca Azteca, S.A. de C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
