approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
P299-SEC-IVPI,INVERSIONES PRISCO S.A.C.,"Av. Victor Temoche s/n de la zona industrial de Sechura, distrito y provincia de Sechura, departamento de Piura,",Sechura,20071,"Sechura,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P298-SEC-IVPI,INVERSIONES PRISCO S.A.C.,"AV. VICTOR TEMOCHE S/N, DISTRITO Y PROVINCIA DE SECHURA, DEPARTAMENTO DE PIURA",Sechura,20071,"Sechura,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,15/03/2022,
P279-CHI-IVQI,INVERSIONES QUIAZA S.A.C.,,Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P415-SUL-IVRV,INVERSIONES RIVALDO & ANGIE S.A.C.,"PARQUE INDUSTRIAL S/N – SECTOR CIENEGUILLO CENTRO, DISTRITO SULLANA, PROVINCIA SULLANA, DEPARTAMENTO PIURA.",Sullana,,"Sullana,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,13/11/2024,
EP1548-CHD-CAOL,ISABELITA,"AV. MANUEL OGGUIN 501 PISO 7, DISTRITO DE SANTIAGO DE SURCO, DEPARTAMENTO DE LIMA",Santiago de Surco,15023,"Lima,Lima",Peru,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
P091-TAL-ILLA,Illari S.A.C.,"QUEBRADA YALE N° 220, ZONA INDUSTRIAL DEL PUERTO DE TALARA, PROVINCIA DE TALARA, DEPARTAMENTO DE PIURA",Talara,,"Talara,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P248-PAI-IDAU,Industria Atunera S.A.C.,"TIERRA COLORADA S/N, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA.",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P229-COL-IDBO,Industrias Bioacuaticas Talara S.A.C.,Zona Industrial del Km 453 de la Carreterea Sullana-Paita,Colán,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P126-TAL-IDPS,Industrias Pesqueras Frida Sophia S.A.,"PASAJE MARIANO MELGAR S/N, DISTRITO DE LA BREA - NEGRITOS, PROVINCIA DE TALARA, DEPARTAMENTO DE PIURA",La Brea,20801,"Talara,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P097-CAL-ISTC,Instituto Tecnológico De La Production - ITP,,Ventanilla,,"Lucanas,Ayacucho",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P269-PAR-IVPI,Inversiones Prisco S.A.C.,"SECTOR TIERRAS PLANAS O LLANO CULTIVABLE, LOTE 33, ALTURA KM. 16 DE LA CARRETERA PISCO PARACAS, ZONA INDUSTRIAL DEL DISTRITO DE PARACAS, PROVINCIA DE PISCO, DEPARTAMENTO DE ICA.",Paracas,,"Pisco,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P043-TAM-IAPC,Italia Pacifico S.R.L.,"AV SIMON BOLIVAR N° 128 SECTOR CRUZ VERDE, DISTRITO DE TAMBO DE MORA, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA",Tambo de Mora,,"Chincha,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P408-AND-JJRE,J.J. ROE S.A.C.,"CALLE EN PROYECTO S/N, SUB LOTE 03-A-2-2-6, SECTOR MOGOTE GRANDE, DISTRITO DE SAN ANDRÉS, PROVINCIA DE PISCO, DEPARTAMENTO DE ICA.",San Andrés,11601,"Pisco,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,14/08/2024,
PA097-AND-JSEI,JASEFRA E.I.R.L.,"PROLONGACION AV. SAN MARTIN NORTE S/N LOTE 8, DISTRITO SAN ANDRES, PROVINCIA PISCO, DEPARTAMENTO DE ICA.",San Andres,,"Pisco,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,14/02/2024,
PA103-AND-JJRE,JJ ROE S.A.C.,"CALLE EN PROYECTO S/N, SECTOR MOGOTE GRANDE SUB LOTE 03-A-2-2-6, DISTRITO SAN ANDRES, PROVINCIA PISCO, DEPARTAMENTO ICA.",San Andres,,"Pisco,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,29/09/2022,
PA137-PUN-JSPN,JOSUE PONTE MORILLO - (COMERCIAL J&H),"PSJE. 4 SUYOS MZ. E LT. 01 AA.HH. LA BAHIA, DISTRITO PUNCHANA, PROVINCIA MAYNAS, DEPARTAMENTO LORETO",Punchana,16001,"Maynas,Loreto",Peru,third-country,FFP,PP,,,PP - Processing Plant,02/06/2025,
PA013-CHI-JLCS,Julio Cesar Peñaranda Bonilla,"JR. HUANCAVELICA MZ C: LOTE 20 y 21, PP JJ FLORIDA BAJA.",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
EP283-KIAB,KIARA B (PESQUERA HAYDUK S.A.),"AVENIDA MANUEL OLGUIN NO 503, PISO 7",Surco,,"Huarochirí,Lima",Peru,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
P380-CHI-KSL,KSL S.A.C.,"AV. 1 MZ. H LOTE 11 PARQUE INDUSTRIAL DE CHILCA DISTRITO CHILCA, PROVINCIA CAÑETE, DEPARTAMENTO DE LIMA",Chilca,,"Cañete,Lima",Peru,third-country,FFP,PP,,,PP - Processing Plant,08/02/2022,
