approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
230,Kastil I SF 2334,"Port de pêche, CP 7021",جرزونة,7000,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
235,Kastil II SF 2335,"Port de pêche, CP 7021",جرزونة,7000,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
466,Khadija SF1651,"Nouveau Port de Pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-036,Khaled Amir SF 2655,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-042,Khamis SF 2236,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-035,Khebour SF 2416,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
716,Kheiri SO 539,"Noveau port de pêche, CP 5100",Mahdia,3000,Mahdia,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-043,Khemis I SF 1965,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
510,L'Homard,,Kalaa Kebira,4000,Sousse,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
152,LA BELLE ROYALE,La Goulette,Tunis,1082,Tunis,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
630,LA VAGUE BLEUE,MONASTIR,Téboulba,5080,Monastir,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
417,LANGOUSTE SF 3188,SFAX,Sfax,3000,Sfax; 9983114	09/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
723,LE PECHEUR,Z. I REJICH,Rejiche,5100,Mahdia,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
254,La Galite BI 661,,جرزونة,7000,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
303,La Prospère,"Route du port Sidi Daoud, CP 8016",El Haouaria,1001,Nabeul,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
436,La Reine Des Mers,port de pêche,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
243,Lamjed Amir MA 632,"Port de pêche, CP 7021",جرزونة,7000,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-053,Langost 3 TG 369,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
492,Lassad SF 1823,"Nouveau Port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-145,M'HAMED ZAKARIA SF 3194,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8438306	19/01/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-140,MAHBOUBA MO 1271,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8438875	19/01/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
331,MANSOURA FISH,Route Kélibia Tunis Km 5,Nabeul,1001,Nabeul,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
ZV-04-139,MARIEM TG 529,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8437936	19/01/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
464,MED SEA FOOD,Nouveau port de pêche de SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,03/11/2022,
PP-04-010,MEDITERRANEAN WILD FOOD,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
337,MEDORA,,Béni Khiar,1001,Nabeul,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
ZV-04-099,MERLIN SF 2587,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-125,MHAMED ABDESSALEM SF 2229,SFAX,Sfax,3000,Sfax; 8588618	16/03/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
