approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
VL,Rigel 4 (Ruwekus Fishing (Pty) Ltd),Waterfront,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZD,Rijger (Compmatix Fourteen (Pty) Ltd),,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UL,Robberg (Robberg Sea Food Distributors),,Plettenberg Bay,6600,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UP,Rosanna (Irvin & Johnson Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PU,Rupestris (Rupestris Investments cc),,Port Alfred,6191,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SU,SANTO DO MAR (Sea Harvest Corporation (PTY) LTD),"4 South Arm Road, Table Bay Harbour, Cape Town, 8001",Cape Town,,Western Cape; 9329174	27/05/2025,South Africa,third-country,FFP,FV,,,FV - Factory Vessel,,
RZ,Samantha (T.T.M. Fishing),,Saint Francis,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
U4,Sandalene (BSS Trading N° 17 CC Trading As Sandalene Fishing),12 Balmoral Ave,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZK,Sandile (Blue Continent Products (Pty) Ltd),,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
WA,Sangoma (Sangoma Fishing cc),,Jeffreysbaai,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
RT,Santa Ana (Umsobomvu Fishing),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
YL,Santa Cruz (Sijubilye Fishing (PTY) LTD),"Dune Rigde Estate, 2 Drift Close, Big Bay, 7441",Cape Town,1741,Western Cape; 9833022,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
TY,Santa Joana (Umsobomvu Fishing),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
X8,Santa Maria (Umsobomvu Fishing),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
VD,Santa Monica (SA Tuna Exporters cc),,Cape Town,1741,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
YW,Santo Mersck - (Knysna Fishing Co (Pty) Ltd.),"Section 6, Chokka Block Building, Trison Avenue, St. Francis Bay, 6312",St. Francis Bay,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SF,Sao Gabriel,"15 Tubby Swingler Close, Onrusrivier, Hermanus, 7201",Hermanus,7200,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,31/01/2022,
TU,Sarabi -(Trados Fishing Co Pty Ltd),33 Baakenstreet,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
YX,Saxon (Saxon Offshore Fishing (Pty) Ltd),,Struisbaai,7285,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZC,Scaldis (Buchuberg Marine Harvest),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
W2,Sceptre (Everest Thirty Two (Pty) Ltd),,Saint Francis,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UT,Sea Cat (Sea Cat Fishing (Pty) Ltd),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
C4,Sea Freeze,Harbour Road,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
ZY,Sea Freeze(Pty)Ltd,"40 August Crescent, Longmeadow Business Estate, Modderfontein",Modderfontein,,Gauteng,South Africa,third-country,FFP,PP,,,PP - Processing Plant,29/07/2024,
U9,Sea Gull (Calamari Fishing),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
GO,Sea Harvest Corporation,,Saldanha,7395,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
WH,Sea Horse (Calamari Fishing (Pty) Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
YS,Sea Hunter (Starlight Fishing CC),"50 Melbourne Rd, Woodstock",Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
Z7,Sea Lion (Calamari Fishing (Pty) Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
XK,Sea Master(Calamari Fishing (Pty) Ltd,"7th Floor Oceana House, Jan Smuts Street, Cape Town, 8001",Cape Town,8001,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,25/08/2025,
WP,Sea Robin (Calamari Fishing (Pty) Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
WN,Sea Star (Calamari Fishing (Pty) Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
E4,Sea Vuna Fishing Co (Pty) Ltd,,Mossel Bay,6500,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
PK,Seaquest (Seaquest),,Jeffreysbaai,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
D7,Selecta Sea Products ( Sea Harvest Corp),"Lanzerac Road, Philippi, Mitchells Plain - Woodridge, 7785",Philippi,7750,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
ZO,Senhor Do Mundo - (Striker Fishing Enterprises (Pty) Ltd),"No1 Fourth Avenue, St Francis Bay, 6315",St. Francis Bay,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
H2,Sentinel Seafoods - (Nalitha Investments (Pty) Ltd),"Jetty 3, Harbour Rd",Hout Bay,8001,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
CX,Sequence Logistics,"2 Lenie Adams, Richmond Park, Milnerton, Cape Town",Cape Town,8000,Western Cape,South Africa,third-country,FFP,CS,,,CS - Cold Stores,31/01/2022,
W5,Sharon (Peninsula Fisheries cc),,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
RL,Shehasta (Balobi Fishing Enterprises (Pty) Ltd),,St. Francis Bay,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
Y0,Sherene (The Piscisan Trust),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PO,Silver Arrow (Talhado Fiishing Enterprises (Pty) Ltd.),PO Box 22276,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZF,Silver Champion (Talhado Fishing Enterprises),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
WB,Silver Dorado (Talhado Fishing Enterprises),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
RU,Silver Eagle (Talhado Fishing Ent.),Harbour Port,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZG,Silver Explorer (Talhado Fishing Enterprises),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
P2,Silver Laguna (Dazzalle Traders (Pty) Ltd.),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
P3,Silver Spirit (Lurama 166 (Pty) Ltd,,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UE,Silver Taurus (Talhado Fishing Ent.),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UN,Sirocco - (Striker Fishing Enterprises (Pty) Ltd),"No1 Fourth Avenue, St Francis Bay, 6314",St. Francis Bay,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
RF,Sistro (Sea Harvest Corp),"4 South Arm Rd, Table Bay Harbour",Cape Town,1741,Western Cape,South Africa,third-country,FFP,FV,,,FV - Factory Vessel,,
PW,Solitaire (Star Fish Trust),,Pennington,4186,KwaZulu-Natal,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
RK,South West Condor (Altius Trading),2 Milner Rd,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
XE,South West Lapwing (Rocket Trading CC),4 Jasmyn Close,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SW,South West SeaHawk(Lady of the Waters 13CC),"794 Flensborg Drive, Country Estate, Langebaan, 7357, Saldanha Bay",Langebaan,,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,18/10/2024,
PX,Southern Cross (South West Trawlers CC.),,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
R4,Southern Crusader (Two Boys Fishing CC),,Cape Town,1741,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UJ,Southern Fighter (Atlantic Fishing Ent.),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
WM,Southern Knight (Atlantic Fishing Enterprises),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PM,Southern Star (Atlantic Fishing Ent.),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
TK,Southern Tiger (Southern Tiger Fishing),,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
DJ,Sovereign Fish Exports (PTY) Ltd,"11 Kinghall Avenue, Epping 2, Western Cape",Cape Town,7460,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,05/02/2025,
RM,Sparodon (Balobi Fishing Enterprises (Pty) Ltd),,St. Francis Bay,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
Z4,Squidder (Squidder Fishing),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
S8,Squidon 1,"Porthole Building, Triton Avenue, Port St. Francis",St. Francis Bay,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,31/01/2022,
PP,Staalkop (MFV Westerdam CC),,Cape Town,1741,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
