approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
MG1-1920,Shofukumaru 58 (K.K. Usufukuhonten),,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-1980,"Shofukumaru 8 (Usufuku Honten Co., Ltd)",,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2078,"Shofukumaru No. 18 (Usufuku Honten Co., LTD)",,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-1638,Shoki Maru No.35,,Shiogama,9814375,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
AM1-738,Shoshinmaru 38,,Hachinohe,0310032,"Aomori,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
AM1-683,"Shoshinmaru 80 ( Marukichi Co.,Ltd.)",,Hachinohe,0310032,"Aomori,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
AM1-694,Shoshinmaru 83 (K.K. Marukichi),,Hachinohe,0310032,"Aomori,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SO1-1300,Shoyumaru No.18 (Kabushiki Kaisha Ichimaru),,Yaizu-shi,,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KN1-687,Sumiyoshimaru 71 (Nanyo Suisan Kabushiki Kaisya),,Miura,1000002,"Kanagawa Prefecture,Kanto",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KN1-739,Sumiyoshimaru 75 (Koyo Suisan Kabushiki Kaisya),,Miura,1000002,"Kanagawa Prefecture,Kanto",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KN1-733,Sumiyoshimaru 81 (Sumiyoshi Gyogyo K.K.),,Miura,1000002,"Kanagawa Prefecture,Kanto",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2025098,"Sunrise Farm Co., Ltd. Sukumo factory",77-7 Shinko,Sukumo,,"Kochi Prefecture,Shikoku Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,06/02/2026,
2021051,"Suzuhiro Kamaboko Co.,Ltd FP factory","952, Naruda",Odawara,,"Ashigarashimo,Kanagawa Prefecture,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,23/03/2022,
2015001,"Suzuhirokamaboko Co., Ltd Megumi Factory",,Odawara,,"Ashigarashimo,Kanagawa Prefecture,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2020036,"TAIKO CO., LTD. SANRIKU FOODS","168-6, Akaiwa minato",Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2021050,"TAIKO CO.,LTD SANRIKU FOODS Cold Storage","168-6, AKAIWAMINATO, KESENNUMA-SHI, MIYAGI, JAPAN",Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,CS,,,CS - Cold Stores,22/12/2021,
ME1-964,"TAISEI MARU No.15 (TAISEIMARU KAIUN KAISHA, LTD.)",,Ise,,"Mie Prefecture,Kinki Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ME1-887,"TAISEI MARU No.24 (TAISEIMARU KAIUN KAISHA, LTD)",,Ise,,"Mie Prefecture,Kinki Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KO1-988,TAIWA MARU No.88,,Tosa,7811111,"Kochi Prefecture,Shikoku Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KO1-1080,TAKATOYO MARU NO.88,"5021 Banchi, Kita Tanasuka, Aza, Godaisan",Kochi,7810111,"Kochi Prefecture,Shikoku Region; 9172973	27/10/2024",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2025083,"THE YONKYU CO.,LTD. Head Office fishery processing center",3-1-6 Sumiyoshicho,Uwajima,,"Ehime Prefecture,Shikoku Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,07/03/2025,
2025086,"THE YONKYU CO.,LTD. Misaki fishery processing center",5-255-5 Misaki,Miura,2380298,"Kanagawa Prefecture,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,07/04/2025,
KN1-751,TOEI MARU No.8,3-8-7 MISAKI,Miura,2380298,"Kanagawa Prefecture,Kanto; 9672765	10/07/2025",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
NG1-138,TOKIWAMARU NO. 38,-,Niigata,9518550,"Niigata Prefecture,Chubu Region; 9874959",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ME1-965,TOKUEI MARU NO.17,"1-9, Nakamura-cho",Owase,5193696,"Mie Prefecture,Kinki Region; 9810745	17/12/2025",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
