InstallationInspireId,installationName,CountryName,City_of_Facility,Longitude,Latitude,IEDAnnexIMainActivity,IEDMainActivityName,EPRTRAnnexIMainActivity,installationStatus,reportingYear,dateOfStartOfOperation,permitURL,parent_facilityInspireId
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00469,Tierhaltung,Germany,Stephansposching,12.78035199174538,48.82232539311254,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00318
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00751,Tierhaltung,Germany,Mintraching,12.275614396278577,48.9223881835834,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00566
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00758,Tierhaltung,Germany,Pfatter,12.297636515764538,48.97558443512498,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),decommissioned,2023,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00573
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00752,Tierhaltung,Germany,Regenstauf,12.056528557860167,49.15599605000758,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00567
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2021-558044-558-9989119-0001,Tierhaltung,Germany,Senden,7.52246,51.82295,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.kreis-coesfeld.de/themen-projekte/umwelt-natur/bekanntmachungen,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2021-558044-558-9989119
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00414,Tierhaltung (Hennen),Germany,Tacherting,12.450404225313706,48.11347047179767,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.traunstein.com/buerger-verwaltung/immissionsschutz-und-abfallrecht?qt-amt_tabs=1#qt-amt_tabs,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00271
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01372,Tierhaltung (Hähnchen),Germany,Wertingen,10.720917002920215,48.54876617688703,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-dillingen.de/landkreis-buergerservice/landratsamt/aufgaben/industrieemissionen-anlagenueberwachung-bescheide-merkblaetter,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01076
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01377,Tierhaltung (Hähnchen),Germany,Wittislingen,10.394064049951474,48.61237732712534,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01080
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00406,Tierhaltung (Mastgeflügel),Germany,Engelsberg,12.501602324034867,48.123150575300066,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.traunstein.com/buerger-verwaltung/immissionsschutz-und-abfallrecht?qt-amt_tabs=1#qt-amt_tabs,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00264
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00405,Tierhaltung (Mastgeflügel),Germany,Engelsberg,12.549252988252897,48.15730451341022,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.traunstein.com/buerger-verwaltung/immissionsschutz-und-abfallrecht?qt-amt_tabs=1#qt-amt_tabs,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00263
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01299,Tierhaltung (Sauen),Germany,Kissing,11.0133392266191,48.291003443366094,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),notRegulated,2023,1000-01-01,https://lra-aic-fdb.de/landratsamt/fachbereiche/abteilung-4-staatliches-bauamt/immissionsschutz-abfall-und-bodenschutzrecht/ie-anlagen/anlagen-im-landkreis/,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01024
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01421,Tierhaltung (Schweine),Germany,Neu-Ulm,10.045237079786906,48.345804785232055,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01111
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01294,Tierhaltung (Schweine),Germany,Mering,11.043220316792652,48.269809227104744,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://lra-aic-fdb.de/landratsamt/fachbereiche/abteilung-4-staatliches-bauamt/immissionsschutz-abfall-und-bodenschutzrecht/ie-anlagen/anlagen-im-landkreis/,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01019
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01374,Tierhaltung (Schweine),Germany,Zusamaltheim,10.6645788129723,48.515469796399714,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01078
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01369,Tierhaltung (Schweine),Germany,Zusamaltheim,10.663085830907306,48.51702084275447,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),notRegulated,2022,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01073
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01330,Tierhaltung (Schweine),Germany,Kühlenthal,10.786278085539633,48.57471591640897,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01040
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01353,Tierhaltung (Schweine),Germany,Meitingen,10.83979756643937,48.51549209075057,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01059
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01367,Tierhaltung (Schweine),Germany,Dillingen a.d.Donau,10.513490682382606,48.553983600918855,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01071
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01370,Tierhaltung (Schweine),Germany,Dillingen a.d.Donau,10.508904726080369,48.603903308197644,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01074
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01488,Tierhaltung (Schweine),Germany,Donauwörth,10.68587114482979,48.7111711621189,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.donau-ries.de/bauen-wohnen/immissionsschutz/immissionsschutz/anlagenpruefung-ueberwachung,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01172
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01356,Tierhaltung (Schweine),Germany,Ellgau,10.862394371109236,48.605052537228076,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01062
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01306,Tierhaltung (Schweine),Germany,Merching,10.972808250046752,48.22617820063733,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://lra-aic-fdb.de/landratsamt/fachbereiche/abteilung-4-staatliches-bauamt/immissionsschutz-abfall-und-bodenschutzrecht/ie-anlagen/anlagen-im-landkreis/,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01031
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01373,Tierhaltung (Schweine),Germany,Lauingen (Donau),10.419035502585592,48.59666114992164,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01077
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01298,Tierhaltung (Schweine),Germany,Aichach,11.145854358513217,48.408163267108264,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://lra-aic-fdb.de/landratsamt/fachbereiche/abteilung-4-staatliches-bauamt/immissionsschutz-abfall-und-bodenschutzrecht/ie-anlagen/anlagen-im-landkreis/,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01023
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00799,Tierhaltung (Voliere),Germany,Nittenau,12.28337139715668,49.22071647544166,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00610
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01030,Tierhaltung Mastschweine,Germany,Wörnitz,0,0,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.landkreis-ansbach.de/Aktuelles/Bekanntmachungen/Ver%C3%B6ffentlichungen-Immissionsschutz/,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00789
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00331,Tierhaltung Mastschweine,Germany,Waidhofen,11.33645255597691,48.5524731644426,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,"https://neuburg-schrobenhausen.de/index.php?La=1&object=tx,3453.5929.1&kuo=2&sub=0",https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00214
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-170004-170-0538483-67.2,Tierhaltung Schweinemast,Germany,Alpen,6.54274,51.61789,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",,functional,2024,1000-01-01,https://www.kreis-wesel.de/wirtschaft,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170004-170-0538483
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00808,Tierhaltung Stadl (Bruteier),Germany,Nittenau,12.276214815019884,49.22922451357994,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00618
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00809,Tierhaltung Thannhof (Bruteier),Germany,Nittenau,12.23417639988512,49.217463169073525,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00619
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00810,Tierhaltung Tiefenhof (Bruteier),Germany,Nittenau,12.234210796912233,49.22387732960308,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00620
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00760,Tierhaltungsanlage für Mastschweine,Germany,Wiesent,12.349910547808687,49.0202801885817,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),notRegulated,2021,1000-01-01,,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00575
https://registry.gdi-de.org/id/de.ni.mu/25603000750-0001,Tierhaltungsanlage mit 6448 Jungsauenplätzen,Germany,"Steyerberg, Flecken",9.07492,52.58243,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.lk-nienburg.de/politik-verwaltung/planen-bauen/immissionsschutz/ied-anlagen/,https://registry.gdi-de.org/id/de.ni.mu/25603000750
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70021326_466_0,Tierkörperbeseitigung,Germany,Priestewitz,13.53841,51.24345,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,1000-01-01,https://www.lds.sachsen.de/bekanntmachung/?ID=14256&art_param=664&q=1,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70021326
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-554024-500-0026688-0001,Tierkörperbeseitigung,Germany,Heek,7.10961,52.1018,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,1000-01-01,http://www.bezreg-muenster.de/de/umwelt_und_natur/immissionsschutzrechtliche_genehmigungsverfahren/index.html,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-554024-500-0026688
https://registry.gdi-de.org/id/de.ni.mu/10259211760-0034,Tierkörperbeseitigung - Futtermittelherstellung,Germany,Lingen,7.35447,52.55362,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,1000-01-01,https://www.umweltkarten-niedersachsen.de/Umweltkarten/?topic=Luft%20und%20L%C3%A4rm&lang=de&bgLayer=TopographieGrau&catalogNodes=&layers=IED_Anlagen,https://registry.gdi-de.org/id/de.ni.mu/10259211760
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00438,Tierkörperbeseitigungsanlage,Germany,Plattling,12.903400343357111,48.77190220103953,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,1000-01-01,https://www.regierung.niederbayern.bayern.de/service/umwelt_naturschutz/industrieemissionen/index.html,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00290
https://registry.gdi-de.org/id/de.ni.mu/09274254640-0195,Tierkörperbeseitigungsanlage,Germany,Friesoythe,7.82698,53.07672,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,1000-01-01,https://www.umweltkarten-niedersachsen.de/Umweltkarten/?topic=Luft%20und%20L%C3%A4rm&lang=de&bgLayer=TopographieGrau&catalogNodes=&layers=IED_Anlagen,https://registry.gdi-de.org/id/de.ni.mu/09274254640
